symbol,entry_date,exit_date,entry_price,exit_price,return_pct,rsi,accumulation,price_above_ma20,is_winner,is_loser,month
COST,2025-12-19,2026-01-12,175.25,169.27000427246094,-3.4122657503789227,52.47328316811284,2.7355091378060896,1.556098789696615,False,True,2025-12
COST,2025-12-22,2026-01-13,174.22000122070312,165.2899932861328,-5.125707652393892,50.206974839881184,2.163586857938998,0.6166656823266299,False,True,2025-12
COST,2025-12-23,2026-01-14,174.75,164.5399932861328,-5.8426361738868025,49.619867415503066,2.650970308624184,0.6168364685426863,False,True,2025-12
COST,2025-12-24,2026-01-15,174.77000427246094,161.38999938964844,-7.6557787696528825,47.89632078424129,2.5074858215340203,0.2732796524365129,False,True,2025-12
COST,2026-01-09,2026-01-30,177.77999877929688,152.75999450683594,-14.073576580187606,59.02277135865939,1.4931017562857434,0.8686577137510861,False,True,2026-01
BMY,2025-11-06,2025-11-26,1204.3792724609375,1159.0699462890625,-3.762047986702175,58.162647293769695,1.5602506625715207,4.8673254590824335,False,True,2025-11
BMY,2025-12-09,2025-12-30,1225.6099853515625,1243.6500244140625,1.4719233098713103,58.22657911225872,1.4500297827156656,4.97473561758547,True,False,2025-12
BMY,2025-12-10,2025-12-31,1238.9100341796875,1215.0799560546875,-1.9234712341948603,58.29483851770006,1.4354362520394686,5.887143147235296,False,True,2025-12
BMY,2025-12-12,2026-01-05,1193.9200439453125,1352.449951171875,13.278100826810807,48.98223644639866,1.9309790299755565,1.6797061597230907,True,False,2025-12
BMY,2025-12-15,2026-01-06,1225.1099853515625,1395.0,13.867327560772855,53.451441003713285,1.9200276598481925,3.925794126140291,True,False,2025-12
BMY,2025-12-16,2026-01-07,1223.3699951171875,1359.68994140625,11.142985918663497,54.14424268863447,2.0578248879696655,3.3849824614221187,True,False,2025-12
BMY,2025-12-18,2026-01-09,1222.3900146484375,1400.0,14.529731364227775,52.358581883463444,2.1710348310755965,2.850802785361829,True,False,2025-12
BMY,2025-12-19,2026-01-12,1245.6700439453125,1428.1700439453125,14.650749681832448,56.13421445593809,3.456850566313482,4.181846622348023,True,False,2025-12
BMY,2025-12-22,2026-01-13,1265.6600341796875,1441.8199462890625,13.9184225899611,57.51779882636334,3.2193399098769944,5.1128840117464325,True,False,2025-12
BMY,2025-12-23,2026-01-14,1268.75,1434.5,13.064039408866995,59.192821704963855,3.135671659968335,4.795006238058463,True,False,2025-12
BMY,2025-12-24,2026-01-15,1276.989990234375,1544.9599609375,20.98450048570409,59.72110204177905,2.9127024722932653,4.90761060038498,True,False,2025-12
BMY,2025-12-30,2026-01-21,1243.6500244140625,1520.0,22.220879681656257,56.492312395056985,2.4220291008801027,0.9580743909888306,True,False,2025-12
BMY,2026-01-02,2026-01-23,1274.469970703125,1512.780029296875,18.698758234552546,58.88322143969348,2.47901513440253,3.092022167505419,True,False,2026-01
ROST,2025-12-18,2026-01-09,176.19000244140625,190.30999755859375,8.014072831336298,56.21065116991124,1.4995579871531717,1.6239424842106283,True,False,2025-12
ROST,2025-12-19,2026-01-12,176.2899932861328,189.07000732421875,7.249426810824679,56.88759170473045,1.6395679276995982,1.0127596385944735,True,False,2025-12
ROST,2025-12-23,2026-01-14,177.0800018310547,193.4499969482422,9.244406453533637,57.69451956539927,1.3328974965177527,0.4512597205376638,True,False,2025-12
LOW,2025-10-29,2025-11-18,177.76170349121094,164.22088623046875,-7.61739845804959,59.846493534151264,1.653325143024383,6.204530768387426,False,True,2025-10
LOW,2025-10-30,2025-11-19,176.35885620117188,165.2655487060547,-6.290190203129405,58.44240979670805,1.4677248038377,5.10368450767261,False,True,2025-10
LOW,2025-11-03,2025-11-21,179.80128479003906,162.46983337402344,-9.639225568523736,59.896171983476364,1.6829009213292678,6.4038415218372,False,True,2025-11
LOW,2025-11-04,2025-11-24,171.96133422851562,164.22088623046875,-4.50127235449381,48.75603882874566,1.411102581549395,1.543658214181558,False,True,2025-11
LOW,2025-11-05,2025-11-25,178.80636596679688,162.46983337402344,-9.136437902779715,56.49389615787247,1.708500013507588,5.216326156286236,False,True,2025-11
LOW,2025-11-06,2025-11-26,172.3195037841797,164.30047607421875,-4.653581013095483,49.77017339307369,1.702025602355077,1.1759065359768879,False,True,2025-11
LOW,2025-11-11,2025-12-02,173.0955352783203,169.83221435546875,-1.8852715742231414,51.444712640433266,1.6776944792273394,0.4773195459492455,False,True,2025-11
LOW,2025-11-12,2025-12-03,175.77186584472656,174.1800079345703,-0.9056386256731587,53.34374865236436,1.7091421624835867,1.6288112805815973,False,True,2025-11
LOW,2025-11-13,2025-12-04,173.61289978027344,174.35000610351562,0.4245688679672294,50.83111553838699,1.6314499693919458,0.08058241279252447,True,False,2025-11
LOW,2025-12-05,2025-12-26,174.80999755859375,174.80999755859375,0.0,58.39681670193511,1.5877918611388413,3.698133222826726,False,False,2025-12
LOW,2025-12-08,2025-12-29,175.30999755859375,173.42999267578125,-1.0723888591602697,51.483611954624,1.535215961572859,3.8318594084727264,False,True,2025-12
LOW,2025-12-09,2025-12-30,176.0,173.64999389648438,-1.3352307406338777,55.49255260235561,1.5245145775781546,4.077111078610387,False,True,2025-12
LOW,2025-12-12,2026-01-05,178.2899932861328,176.30999755859375,-1.1105478726231264,54.74393506185121,1.6165117528053219,4.833379652396045,False,True,2025-12
LOW,2025-12-15,2026-01-06,179.25999450683594,182.4499969482422,1.7795395175495232,55.22398070991891,2.05992628992629,5.213053270790226,True,False,2025-12
LOW,2025-12-16,2026-01-07,176.1199951171875,180.19000244140625,2.310928592469373,53.541198755430386,2.225535399242028,3.061061388567394,True,False,2025-12
LOW,2025-12-17,2026-01-08,172.33999633789062,181.8699951171875,5.529766149357641,44.25315502646848,1.7540622221603592,0.6100952497281062,True,False,2025-12
LOW,2025-12-18,2026-01-09,174.19000244140625,177.77999877929688,2.0609657773546575,49.88378762764286,2.418136402984187,1.4258933144977681,True,False,2025-12
LOW,2025-12-19,2026-01-12,175.25,169.27000427246094,-3.4122657503789227,52.47328316811284,2.7355091378060896,1.556098789696615,False,True,2025-12
LOW,2025-12-22,2026-01-13,174.22000122070312,165.2899932861328,-5.125707652393892,50.206974839881184,2.163586857938998,0.6166656823266299,False,True,2025-12
LOW,2025-12-23,2026-01-14,174.75,164.5399932861328,-5.8426361738868025,49.619867415503066,2.650970308624184,0.6168364685426863,False,True,2025-12
LOW,2025-12-24,2026-01-15,174.77000427246094,161.38999938964844,-7.6557787696528825,47.89632078424129,2.5074858215340203,0.2732796524365129,False,True,2025-12
LOW,2026-01-09,2026-01-30,177.77999877929688,152.75999450683594,-14.073576580187606,59.02277135865939,1.4931017562857434,0.8686577137510861,False,True,2026-01
TGT,2025-11-12,2025-12-03,161.15469360351562,159.75,-0.8716429984791838,55.47069897128666,1.4061552817989567,4.287267830889087,False,True,2025-11
TGT,2025-12-12,2026-01-05,160.52000427246094,194.75999450683594,21.330668653769322,52.03625167613394,2.116684377333238,3.726674452202372,True,False,2025-12
TGT,2025-12-15,2026-01-06,164.3000030517578,206.9600067138672,25.96470046849032,53.847180369319815,2.7170010579192283,5.613624252818154,True,False,2025-12
TGT,2025-12-16,2026-01-07,163.25999450683594,203.0800018310547,24.390547999529318,54.086923302711284,2.9713391706765533,4.406765933404308,True,False,2025-12
TGT,2025-12-18,2026-01-09,164.6999969482422,218.36000061035156,32.58045212895317,52.719014732714946,3.146268631852503,4.389047279617608,True,False,2025-12
TGT,2025-12-19,2026-01-12,172.27000427246094,220.39999389648438,27.938694160535,58.82749456039999,3.6421768084193693,8.060036651574745,True,False,2025-12
TGT,2025-12-22,2026-01-13,175.25999450683594,214.3800048828125,22.321129523058787,58.997960790411454,3.3993765435440815,8.814650738609696,True,False,2025-12
AMZN,2025-11-12,2025-12-03,161.15469360351562,159.75,-0.8716429984791838,55.47069897128666,1.4061552817989567,4.287267830889087,False,True,2025-11
AMZN,2025-12-12,2026-01-05,160.52000427246094,194.75999450683594,21.330668653769322,52.03625167613394,2.116684377333238,3.726674452202372,True,False,2025-12
AMZN,2025-12-15,2026-01-06,164.3000030517578,206.9600067138672,25.96470046849032,53.847180369319815,2.7170010579192283,5.613624252818154,True,False,2025-12
AMZN,2025-12-16,2026-01-07,163.25999450683594,203.0800018310547,24.390547999529318,54.086923302711284,2.9713391706765533,4.406765933404308,True,False,2025-12
AMZN,2025-12-18,2026-01-09,164.6999969482422,218.36000061035156,32.58045212895317,52.719014732714946,3.146268631852503,4.389047279617608,True,False,2025-12
AMZN,2025-12-19,2026-01-12,172.27000427246094,220.39999389648438,27.938694160535,58.82749456039999,3.6421768084193693,8.060036651574745,True,False,2025-12
DRI,2025-11-04,2025-11-24,53.263206481933594,51.661529541015625,-3.007098232926032,59.90974613053176,1.5578483215852608,3.732552221795925,False,True,2025-11
DRI,2025-11-05,2025-11-25,52.17884063720703,52.208683013916016,0.05719248711652047,50.69869686441394,1.3908019649859178,1.3644089618831279,True,False,2025-11
DRI,2025-11-06,2025-11-26,53.01449966430664,52.71604919433594,-0.562960080469537,55.17117358521724,1.7573990161277435,2.64065451781232,False,True,2025-11
DRI,2025-11-07,2025-11-28,52.924964904785156,53.37263870239258,0.8458650816543969,53.702182464841314,1.4187548456131582,2.0202723822255546,True,False,2025-11
DRI,2025-11-10,2025-12-01,53.14382553100586,52.96475601196289,-0.3369526323213102,56.776515335923975,1.3663165010347986,1.9961990398845608,False,True,2025-11
DRI,2025-11-26,2025-12-17,52.71604919433594,54.54999923706055,3.4789216391460114,58.62992644682759,1.575554621833966,0.5254875507016336,True,False,2025-11
DRI,2025-12-09,2025-12-30,53.540000915527344,55.279998779296875,3.249902566335048,56.84082146539693,1.3395018196280204,1.6513672988480173,True,False,2025-12
DRI,2025-12-16,2026-01-07,54.810001373291016,55.63999938964844,1.5143185469100917,58.94998456815356,2.1524799872157008,3.027004672798649,True,False,2025-12
DRI,2025-12-17,2026-01-08,54.54999923706055,56.18000030517578,2.9880863261457815,59.30999765193835,1.756774180060703,2.233018507787728,True,False,2025-12
DRI,2025-12-18,2026-01-09,54.2599983215332,55.849998474121094,2.930335793904541,54.05540097472846,1.47249347350821,1.4510101933496806,True,False,2025-12
DRI,2026-01-07,2026-01-28,55.63999938964844,51.810001373291016,-6.883533534096291,58.09626963111387,1.449664366170027,0.508502379872944,False,True,2026-01
MAR,2025-11-04,2025-11-24,53.263206481933594,51.661529541015625,-3.007098232926032,59.90974613053176,1.5578483215852608,3.732552221795925,False,True,2025-11
MAR,2025-11-05,2025-11-25,52.17884063720703,52.208683013916016,0.05719248711652047,50.69869686441394,1.3908019649859178,1.3644089618831279,True,False,2025-11
MAR,2025-11-06,2025-11-26,53.01449966430664,52.71604919433594,-0.562960080469537,55.17117358521724,1.7573990161277435,2.64065451781232,False,True,2025-11
MAR,2025-11-07,2025-11-28,52.924964904785156,53.37263870239258,0.8458650816543969,53.702182464841314,1.4187548456131582,2.0202723822255546,True,False,2025-11
MAR,2025-11-10,2025-12-01,53.14382553100586,52.96475601196289,-0.3369526323213102,56.776515335923975,1.3663165010347986,1.9961990398845608,False,True,2025-11
MAR,2025-11-26,2025-12-17,52.71604919433594,54.54999923706055,3.4789216391460114,58.62992644682759,1.575554621833966,0.5254875507016336,True,False,2025-11
MAR,2025-12-09,2025-12-30,53.540000915527344,55.279998779296875,3.249902566335048,56.84082146539693,1.3395018196280204,1.6513672988480173,True,False,2025-12
MAR,2025-12-16,2026-01-07,54.810001373291016,55.63999938964844,1.5143185469100917,58.94998456815356,2.1524799872157008,3.027004672798649,True,False,2025-12
MAR,2025-12-17,2026-01-08,54.54999923706055,56.18000030517578,2.9880863261457815,59.30999765193835,1.756774180060703,2.233018507787728,True,False,2025-12
MAR,2025-12-18,2026-01-09,54.2599983215332,55.849998474121094,2.930335793904541,54.05540097472846,1.47249347350821,1.4510101933496806,True,False,2025-12
MAR,2026-01-07,2026-01-28,55.63999938964844,51.810001373291016,-6.883533534096291,58.09626963111387,1.449664366170027,0.508502379872944,False,True,2026-01
BA,2025-12-22,2026-01-13,202.05999755859375,188.7100067138672,-6.606943980020244,40.44594665183631,1.5665110527129387,0.7162678201901399,False,True,2025-12
BA,2025-12-23,2026-01-14,202.0800018310547,188.38999938964844,-6.774545881512574,41.16997626924656,1.4634286597619415,0.5235614254775226,False,True,2025-12
BA,2025-12-24,2026-01-15,202.66000366210938,184.13999938964844,-9.138460444982,43.79219445222638,1.7542299785805673,0.6826129829222904,False,True,2025-12
BA,2025-12-26,2026-01-16,202.38999938964844,184.1699981689453,-9.002421698527371,47.03232632452731,1.5589901666411456,0.41378098438926797,False,True,2025-12
BA,2026-01-07,2026-01-28,202.80999755859375,184.8800048828125,-8.840783438499427,58.22193216313986,1.5551437889119477,1.1748266661535054,False,True,2026-01
